congresista,movimiento,circunscripcion,fecha,dato_asistencia
VALENCIA INFANTE HAROLD AUGUSTO,PARTIDO DE LA U,AMAZONAS,16/12/2020,ASISTIÓ
VALENCIA INFANTE HAROLD AUGUSTO,PARTIDO DE LA U,AMAZONAS,17/12/2020,ASISTIÓ
VALENCIA INFANTE HAROLD AUGUSTO,PARTIDO DE LA U,AMAZONAS,18/12/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,20/07/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,26/07/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,01/08/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,08/08/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,15/08/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,21/08/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,28/08/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,04/09/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,05/09/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,11/09/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,12/09/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,18/09/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,19/09/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,25/09/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,26/09/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,02/10/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,03/10/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,09/10/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,16/10/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,17/10/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,23/10/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,24/10/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,30/10/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,31/10/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,06/11/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,07/11/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,13/11/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,14/11/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,20/11/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,21/11/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,27/11/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,04/12/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,05/12/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,11/12/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,12/12/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,13/12/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,14/12/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,17/12/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,18/12/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,19/12/2018,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,19/03/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,26/03/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,27/03/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,02/04/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,08/04/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,10/04/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,23/04/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,24/04/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,29/04/2019,OTRAS EXCUSAS
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,30/04/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,01/05/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,02/05/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,08/05/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,13/05/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,14/05/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,21/05/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,22/05/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,28/05/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,29/05/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,04/06/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,05/06/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,10/06/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,11/06/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,12/06/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,13/06/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,18/06/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,19/06/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,20/06/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,20/07/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,23/07/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,30/07/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,31/07/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,05/08/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,06/08/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,13/08/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,14/08/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,20/08/2019,OTRAS EXCUSAS
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,21/08/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,26/08/2019,EX. MÉDICA
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,27/08/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,02/09/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,03/09/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,09/09/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,10/09/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,16/09/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,17/09/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,23/09/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,30/09/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,01/10/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,07/10/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,08/10/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,15/10/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,16/10/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,29/10/2019,OTRAS EXCUSAS
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,30/10/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,05/11/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,06/11/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,12/11/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,13/11/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,18/11/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,19/11/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,20/11/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,25/11/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,26/11/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,02/12/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,03/12/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,04/12/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,09/12/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,10/12/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,11/12/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,12/12/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,13/12/2019,OTRAS EXCUSAS
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,16/12/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,17/12/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,18/12/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,19/12/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,20/12/2019,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,14/04/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,21/04/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,23/04/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,28/04/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,30/04/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,07/05/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,12/05/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,15/05/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,16/05/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,19/05/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,21/05/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,26/05/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,27/05/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,28/05/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,29/05/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,04/06/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,05/06/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,09/06/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,11/06/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,16/06/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,17/06/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,18/06/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,19/06/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,20/06/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,20/07/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,28/07/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,29/07/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,04/08/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,05/08/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,06/08/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,11/08/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,12/08/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,13/08/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,14/08/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,18/08/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,19/08/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,20/08/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,25/08/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,26/08/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,27/08/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,28/08/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,29/08/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,01/09/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,02/09/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,03/09/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,08/09/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,09/09/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,10/09/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,15/09/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,16/09/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,17/09/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,22/09/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,29/09/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,30/09/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,01/10/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,07/10/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,13/10/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,14/10/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,15/10/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,18/10/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,19/10/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,21/10/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,27/10/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,28/10/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,29/10/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,03/11/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,04/11/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,05/11/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,11/11/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,12/11/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,17/11/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,18/11/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,19/11/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,24/11/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,25/11/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,26/11/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,01/12/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,02/12/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,03/12/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,09/12/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,10/12/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,11/12/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,14/12/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,15/12/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,16/12/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,17/12/2020,ASISTIÓ
VALENCIA MONTAÑA MONICA LILIANA,PARTIDO DE LA U,VAUPÉS,18/12/2020,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,20/07/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,26/07/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,01/08/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,08/08/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,15/08/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,21/08/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,28/08/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,04/09/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,05/09/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,11/09/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,12/09/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,18/09/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,19/09/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,25/09/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,26/09/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,02/10/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,03/10/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,09/10/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,16/10/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,17/10/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,23/10/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,24/10/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,30/10/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,31/10/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,06/11/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,07/11/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,13/11/2018,ASISTIÓ
VALLEJO CHUJFI GABRIEL JAIME,CENTRO DEMOCRATICO,RISARALDA,14/11/2018,ASISTIÓ
